ano,cbo2002,empregados,renda_sm
2004,371210,172,1472.99
2004,371305,595,3035.33
2004,371310,2377,17075.89
2004,371405,579,1190.92
2004,371410,29510,70607.19
2004,372105,339,1310.34
2004,372110,399,2409.96
2004,372115,3735,17768.37
2004,372205,5883,26447.32
2004,372210,933,3485.04
2004,373105,3878,10486.69
2004,373110,1952,6463.02
2004,373115,810,2058.72
2004,373120,816,3836.47
2004,373125,1227,3787.18
2004,373205,8896,56376.21
2004,373210,1583,9602.02
2004,373215,911,4171.93
2004,373220,1283,12600.5
2004,374105,1700,5738.56
2004,374110,4540,11669.73
2004,374115,214,825.99
2004,374120,355,1106.86
2004,374125,991,3031.74
2004,374130,76,270.55
2004,374135,204,1242.04
2004,374140,27,60.35
2004,374205,227,903.01
2004,374210,740,3386.84
2004,374215,174,821.46
2004,374305,3581,12277.48
2004,374310,185,469.85
2004,374405,1214,5407.55
2004,374410,58,277.88
2004,374415,151,868.13
2004,374420,11410,33011.02
2004,375105,678,2531.97
2004,375110,2983,6317.75
2004,375115,586,2652.86
2004,376105,62,111.04
2004,376110,205,499.58
2004,376205,859,1302.81
2004,376210,5,17.75
2004,376215,124,302.28
2004,376220,19,29.41
2004,376225,58,122.89
2004,376230,11,31.23
2004,376235,465,1374.82
2004,376240,29,114.92
2004,376245,36,96.07
2004,376250,15,26.52
2004,376255,3,4.03
2004,376305,456,1475.24
2004,376310,46,200.47
2004,376315,172,483.91
2004,376320,196,1681.91
2004,376325,22,54.32
2004,376405,163,416.61
2004,376410,104,389.45
2004,376415,24,64.57
2004,377105,627,2174.68
2004,377110,4450,31531.43
2004,377115,47,228.37
2004,377120,64,137.56
2004,377125,56,139.12
2004,377130,8,19.35
2004,377135,13,26.75
2004,377140,135,409.06
2004,377145,5,21.08
2004,377205,228,677.17
2004,377210,8,20.51
2004,377215,6,35.66
2004,377220,32,123.32
2004,377225,7,30.13
2004,377230,21,73.27
2004,377235,6,12.03
2004,377240,4,7.59
2004,377245,7,24.03
2004,391105,3803,31189.91
2004,391110,1057,4008.55
2004,391115,12359,50726.61
2004,391120,1224,9752.91
2004,391125,26714,230192.73
2004,391130,4342,80513.45
2004,391135,5128,37877.4
2004,391205,80742,417882.79
2004,391210,11849,83421.53
2004,391215,9377,34016.67
2004,391220,641,5806.52
2004,391225,1105,2584.23
2004,391230,3885,41892.92
2004,395105,8908,75185.23
2004,395110,688,4400.42
2004,410105,313038,1899056.69
2004,410205,18363,112869.53
2004,410210,735,7273.26
2004,410215,4666,34117.13
2004,410220,2686,19544.29
2004,410225,6971,42758.73
2004,410230,2309,24211.07
2004,410235,13007,87549.07
2004,411005,1771192,5517036.4
2004,411010,1275328,6493427.96
2004,411015,3959,41348.7
2004,411020,23442,416744.78
2004,411025,20064,67752.12
2004,411030,62192,152098.1
2004,411035,3049,11956.61
2004,411040,4070,13541.26
2004,411045,14489,54729.25
2004,412105,19031,81010.01
2004,412110,61142,146949.05
2004,412115,1922,8285.32
2004,412120,4126,23293.2
2004,412205,197283,317606.16
2004,413105,7307,33982.67
2004,413110,94690,338217.14
2004,413115,28952,87144.99
2004,413205,24453,102688.43
2004,413210,109209,548539.6
2004,413215,297,2036.85
2004,413220,4826,12091.45
2004,413225,141220,1446832.5
2004,413230,8621,44446.15
2004,414105,191843,567644.4
2004,414110,67465,166526.69
2004,414115,10952,32413.01
2004,414205,13038,40045.96
2004,414210,42637,153610.98
2004,414215,58527,183343.68
2004,415105,10710,27835.34
2004,415115,2711,9471.63
2004,415120,392,1232.7
2004,415125,657,2041.51
2004,415130,10737,22601.59
2004,415205,57097,192434.95
2004,415210,15966,63236.85
2004,420105,9432,36034.55
2004,420110,3964,22695.58
2004,420115,221,697.83
2004,420120,435,2399.42
2004,420125,5226,20393.07
2004,420130,524,2213.59
2004,420135,14530,78370.5
2004,421105,43477,140838.92
2004,421110,4712,9344.52
2004,421115,3064,5359.55
2004,421120,14337,37474.9
2004,421125,365660,704669.89
2004,421205,9668,14343.06
2004,421210,1448,2968.29
2004,421305,22870,46192.09
2004,421310,26189,71701.57
2004,421315,1047,1993.46
2004,422105,305760,599165.76
2004,422110,86958,155668.05
2004,422115,1364,3639.2
2004,422120,25130,52701.53
2004,422125,1248,2660.59
2004,422205,58044,139683.06
2004,422210,4230,9925.93
2004,422215,5207,12797.5
2004,422220,2994,8987.35
2004,422305,20367,47925.66
2004,422310,63202,132369.46
2004,422315,108685,239055.18
2004,422320,4012,12356.15
2004,423105,9218,24879.38
2004,424105,2248,7560.04
2004,424110,690,1955.58
2004,424115,879,3089.19
2004,424120,637,1847.76
2004,424125,1861,5474.78
2004,510105,4496,25277.46
2004,510110,5185,19166.04
2004,510115,1718,5899.05
2004,510120,1080,4037.43
2004,510130,2283,6620.44
2004,510135,4246,15245.16
2004,510205,2559,7452.53
2004,510305,800,2945.59
2004,510310,12711,59902.65
2004,511105,7383,91344.74
2004,511110,3758,6977.73
2004,511115,1913,6435.44
2004,511205,21477,76747.82
2004,511210,20327,55129.29
2004,511215,150889,336049.27
2004,511220,3340,6075.45
2004,511405,1030,2251.12
2004,512105,87195,117295.88
2004,512110,3664,5573.22
2004,512115,15677,23044.44
2004,512120,849,1049.48
2004,513105,937,2080.26
2004,513110,422,909.73
2004,513115,2644,8923.56
2004,513205,333544,589158.78
2004,513210,6656,10794.23
2004,513215,10827,24732.79
2004,513220,10562,20069.49
2004,513225,2270,8697.2
2004,513305,826,1441.31
2004,513310,378,827.96
2004,513315,55811,92455.98
2004,513320,364,894.33
2004,513325,298,938.88
2004,513405,120514,217961.32
2004,513410,2019,3395.25
2004,513415,16158,28133.35
2004,513420,21553,38658.24
2004,513425,117783,204728.57
2004,513430,18472,34812.27
2004,513435,218520,332987.64
2004,514105,15369,35635.1
2004,514110,25458,62171.24
2004,514115,992,1977.92
2004,514120,156280,336497.56
2004,514205,51922,103182.01
2004,514215,119368,181718.48
2004,514225,490748,806464.4
2004,514305,8152,13506.72
2004,514315,7229,11053.64
2004,514320,845447,1309300.29
2004,514325,435378,785682.99
2004,515105,113389,163682.11
2004,515110,39444,91309.26
2004,515115,730,1133.56
2004,515120,17618,58234.41
2004,515205,3966,12043.72
2004,515210,12996,29404.28
2004,515215,30792,84134.16
2004,515220,1818,4928.55
2004,515225,22779,51162.01
2004,516105,808,1543.66
2004,516110,19311,32000.27
2004,516120,14252,20462.98
2004,516125,756,1470.87
2004,516130,269,1080.94
2004,516140,596,1147.24
2004,516205,16178,31222.47
2004,516210,4313,16207.81
2004,516215,3820,7498.14
2004,516305,16864,29747.33
2004,516310,8290,15171.64
2004,516315,932,1754.27
2004,516320,2257,3555.69
2004,516325,7392,12484.32
2004,516330,1369,3797.38
2004,516335,1681,3209.57
2004,516340,1285,2130.02
2004,516345,22303,38748.7
2004,516405,2266,3669.77
2004,516410,513,822.09
2004,516415,8794,15327.83
2004,516505,4569,12205.76
2004,516605,139,350.61
2004,516610,5295,13707.92
2004,516705,1197,7144.25
2004,516710,26,57.16
2004,516805,102,265.26
2004,516810,14,73.13
2004,517105,584,1588.61
2004,517110,7128,30283.22
2004,517115,2905,7110.29
2004,517205,14288,171528.62
2004,517210,8619,160355.28
2004,517215,32291,123378.91
2004,517220,10493,54489.32
2004,517305,5235,12741.85
2004,517310,43047,195534.72
2004,517315,34580,201483.1
2004,517320,2778,8232.18
2004,517325,1798,8220.16
2004,517330,379526,1179243.51
2004,517405,19732,40097.7
2004,517410,317548,766455.61
2004,517415,31142,96787.09
2004,517420,293005,671416.34
2004,519105,5558,7454.54
2004,519110,66776,114873.74
2004,519205,14365,32708.76
2004,519305,1383,2878.9
2004,519310,324,542.45
2004,519315,712,1134.75
2004,519320,1720,2975.21
2004,519805,470,679.58
2004,519905,6889,13928.47
2004,519910,4962,10900.85
2004,519915,221,396.27
2004,519920,1067,1372.88
2004,519925,10681,20822.69
2004,519930,3837,6578.61
2004,519935,43191,77067.28
2004,519940,19791,43605.08
2004,519945,1135,1950.77
2004,520105,8011,42392.39
2004,520110,50881,370572.56
2004,521105,111365,375458.18
2004,521110,1395587,2959742.44
2004,521115,90894,218948.79
2004,521120,25749,53371.17
2004,521125,204752,339275.14
2004,521130,75915,144844.18
2004,521135,158637,350454.34
2004,523105,2866,5477.01
2004,523110,8505,17257.46
2004,523115,1986,3831.79
2004,524105,26443,94813.26
2004,524205,2041,4243.15
2004,524210,4362,5440.61
2004,524215,3555,7348.76
2004,524305,10587,23674.24
2004,524310,58,121.98
2004,611005,3719,5504.89
2004,612005,2910,4511.17
2004,612105,148,418.15
2004,612110,482,831.52
2004,612115,28,44.08
2004,612120,240,454.53
2004,612125,136,213.85
2004,612205,9,17.86
2004,612210,13,21.47
2004,612215,4,10.08
2004,612220,14,56.35
2004,612225,1,1.52
2004,612305,271,432.33
2004,612310,226,355.31
2004,612315,70,149.79
2004,612320,39,70.87
2004,612405,186,332.77
2004,612410,33,59.45
2004,612415,1,1.13
2004,612420,196,341.8
2004,612505,293,441.59
2004,612510,872,2193.12
2004,612515,20,29.27
2004,612605,57,83.94
2004,612610,28,42.7
2004,612615,87,185.5
2004,612620,12,16.6
2004,612625,23,34.57
2004,612705,10,22.33
2004,612715,26,32.99
2004,612735,2,2.23
2004,612740,54,146.07
2004,612805,38,84.86
2004,612810,14,23.36
2004,613005,329,579.22
2004,613010,130,273.35
2004,613105,30,48.08
2004,613110,1140,2279.29
2004,613115,548,727.09
2004,613120,1170,1948.49
2004,613125,8,11.93
2004,613130,62,123.99
2004,613205,43,71.68
2004,613210,84,122.37
2004,613215,428,974.49
2004,613305,24382,54127.38
2004,613310,18,46.34
2004,613405,107,182.89
2004,613410,4,5.69
2004,613415,5,9.1
2004,613420,48,74.2
2004,620105,11980,45291.37
2004,620110,6284,20935.58
2004,620115,9307,19121.48
2004,621005,379118,581794.71
2004,622005,7784,11366.68
2004,622010,35783,72332.51
2004,622015,6412,10450.76
2004,622020,125630,204747.51
2004,622105,6375,13155.11
2004,622110,228002,364006.64
2004,622115,2603,5051.33
2004,622120,604,1179.39
2004,622205,1234,2190.9
2004,622210,492,662.56
2004,622215,126,193.74
2004,622305,2079,2778.88
2004,622310,3167,4425.07
2004,622315,2539,4031.79
2004,622320,2779,3815.3
2004,622405,2314,3339.54
2004,622410,1144,1581.71
2004,622415,69,141.3
2004,622420,1619,2347.17
2004,622425,6400,9626.86
2004,622505,81194,123272.29
2004,622510,9149,12165.3
2004,622515,4954,6144.13
2004,622605,8780,9655.96
2004,622610,21607,27441.11
2004,622615,697,1064.31
2004,622620,1180,3015.71
2004,622625,23,26.87
2004,622705,68,148.22
2004,622710,6,7.52
2004,622715,766,998.97
2004,622720,2586,4457.02
2004,622725,29,66.36
2004,622730,5222,9790.23
2004,622735,5,9.06
2004,622740,1,2
2004,622805,417,529.19
2004,622810,346,528.35
2004,623005,780,1628.68
2004,623010,1222,3014.03
2004,623015,25735,42867.85
2004,623020,5419,10199.68
2004,623105,7550,12082.77
2004,623110,91538,141368.93
2004,623115,23622,34691.92
2004,623120,1222,1814.84
2004,623125,2394,4925.6
2004,623205,237,350.02
2004,623210,1043,1681.91
2004,623215,8764,16142.84
2004,623305,27168,45778.74
2004,623310,17629,27096.49
2004,623315,1706,3146.19
2004,623320,100,144.63
2004,623325,295,573.68
2004,623405,63,107.99
2004,623410,405,674.95
2004,623415,27,34.14
2004,623420,278,490.97
2004,630105,378,1435.22
2004,630110,2729,12194.74
2004,631005,595,3280.41
2004,631010,76,214.01
2004,631015,8,13.3
2004,631020,1454,2538.55
2004,631105,75,117.26
2004,631205,876,1924.93
2004,631210,3921,8595.57
2004,631305,1401,1802.09
2004,631310,46,59.98
2004,631315,2,4.7
2004,631320,58,111.11
2004,631325,697,1074.94
2004,631330,2,2.12
2004,631335,10,16.24
2004,631405,93,132.6
2004,631410,96,166.9
2004,631415,151,268.85
2004,631420,231,413.91
2004,632005,891,1281.84
2004,632010,126,209.87
2004,632015,2174,3406.3
2004,632105,2698,4132.28
2004,632110,911,1624.65
2004,632115,561,1307.67
2004,632120,16239,27571.14
2004,632125,60762,84676.33
2004,632205,2198,4187.01
2004,632210,374,727.95
2004,632215,3835,5923.21
2004,632305,26,39.71
2004,632310,163,488.33
2004,632315,16,20.42
2004,632320,9,11.3
2004,632325,16,17.62
2004,632330,104,112.73
2004,632335,3,6.24
2004,632340,6,10.44
2004,632345,1,1
2004,632355,1,6.76
2004,632365,9,11.2
2004,632405,63,79.91
2004,632410,2752,2981.72
2004,632420,487,527
2004,632505,1877,2428.62
2004,632510,16,20.45
2004,632515,2379,3759.12
2004,632520,55,59.78
2004,632525,121,208.81
2004,632605,11001,17208.35
2004,632610,1306,1957.58
2004,632615,9349,13676.76
2004,641005,2899,8367.63
2004,641010,19081,51733.44
2004,641015,76969,191434.19
2004,642005,870,4612.35
2004,642010,1209,3656.88
2004,642015,8075,22098.5
2004,643005,190,452.24
2004,643010,171,384.84
2004,643015,147,543.76
2004,643020,161,380.18
2004,643025,404,829.15
2004,710105,1450,5873.64
2004,710110,82,1059.87
2004,710115,321,3703.66
2004,710120,2616,23559.46
2004,710125,107,784.12
2004,710205,62122,296801.15
2004,710210,823,3491.6
2004,710215,1576,6919.45
2004,710220,802,5629.5
2004,710225,787,2185.38
2004,711105,3271,8303.55
2004,711110,1729,3492.1
2004,711115,4254,7709.78
2004,711120,1403,4762.84
2004,711125,130,367.85
2004,711130,8263,23797.3
2004,711205,3263,13569.9
2004,711210,8670,26594.96
2004,711215,1873,5418.84
2004,711220,285,795.22
2004,711225,3060,9374.93
2004,711230,4046,13525.14
2004,711235,448,1446.8
2004,711240,90,320.81
2004,711245,724,2125.1
2004,711305,495,2357.85
2004,711310,723,2266.17
2004,711315,1454,11437.9
2004,711320,2701,8026.54
2004,711325,2136,12178.69
2004,711330,632,5100.62
2004,711405,237,368.9
2004,711410,2197,1227.35
2004,712105,2544,6476.47
2004,712110,1143,4499.93
2004,712115,192,819.87
2004,712120,2804,7082.44
2004,712125,150,485.82
2004,712130,283,890.26
2004,712135,397,1073.68
2004,712205,12703,25971.97
2004,712210,129,346.69
2004,712215,137,282.67
2004,712220,7078,15361.82
2004,712225,1311,4035.65
2004,712230,551,1175.83
2004,715105,1654,4527.52
2004,715110,3152,9208.1
2004,715115,13384,47723.17
2004,715120,2593,8592.03
2004,715125,19918,66187.97
2004,715130,9065,32944.3
2004,715135,13455,42996.91
2004,715140,4733,13286.68
2004,715145,8405,22500.1
2004,715205,5997,15208.66
2004,715210,206736,489948.79
2004,715215,417,950.56
2004,715220,2779,10482.33
2004,715225,566,1452.53
2004,715230,23570,54721.86
2004,715305,15838,36992.26
2004,715310,415,1045.77
2004,715315,12972,30910.56
2004,715405,4734,14055.2
2004,715410,1883,6533.68
2004,715415,1110,4008.77
2004,715505,44164,110563.64
2004,715510,2903,6296.81
2004,715515,491,1936.99
2004,715520,278,796.07
2004,715525,29276,72503.2
2004,715530,384,876.66
2004,715535,3093,7776.44
2004,715540,801,1729.77
2004,715545,9068,30952
2004,715605,1025,3234.94
2004,715610,12582,36372.34
2004,715615,56934,191511.04
2004,715705,1643,3881.47
2004,715710,409,976.02
2004,715715,1194,3368.22
2004,715720,864,2899.25
2004,715725,1254,3106.82
2004,715730,234,559.06
2004,716105,1885,4299.52
2004,716110,587,1455.55
2004,716205,387,706.2
2004,716210,256,875.24
2004,716215,122,300.26
2004,716220,18,44.46
2004,716305,12030,24700.17
2004,716310,436,779.15
2004,716315,753,1631.25
2004,716405,8109,15333.76
2004,716505,382,804.39
2004,716510,2111,5177.67
2004,716515,713,1770.65
2004,716520,522,1207.03
2004,716525,5473,12899.26
2004,716530,485,869.69
2004,716535,1847,3628.88
2004,716605,719,1780.82
2004,716610,36583,103068.98
2004,716615,1195,3181
2004,717005,3430,6123.14
2004,717010,7184,17006.47
2004,717015,1171,2042.33
2004,717020,467313,805903.92
2004,717025,1980,3807.47
2004,720105,730,7175.43
2004,720110,850,6177.16
2004,720115,1126,9399.29
2004,720120,214,1859.16
2004,720125,3012,31371.16
2004,720130,622,2437.48
2004,720135,1266,7199.39
2004,720140,1498,8246.92
2004,720145,483,4062.58
2004,720150,2126,19315.35
2004,720155,639,2352.15
2004,720160,431,3017.17
2004,720205,599,5343.45
2004,720210,3234,50499.38
2004,720215,5785,60963.67
2004,720220,180,1075.16
2004,721105,24753,195812.15
2004,721110,623,2972.29
2004,721115,2749,14097.91
2004,721205,6470,30354.77
2004,721210,54750,241444.24
2004,721215,106192,497779.99
2004,721220,8842,46594.11
2004,721225,18583,103194.29
2004,721305,289,860.67
2004,721310,422,1029.27
2004,721315,3236,17127.68
2004,721320,1429,4235.8
2004,721325,14980,38577.44
2004,721405,6934,46133.11
2004,721410,4709,29800.86
2004,721415,1089,8812.13
2004,721420,1626,6865.89
2004,721425,3306,14368.15
2004,721430,10849,48219.9
2004,722105,8336,27936.49
2004,722110,360,1538.73
2004,722115,3973,15079.95
2004,722205,16380,50035.05
2004,722210,2622,10277.05
2004,722215,10866,27383.21
2004,722220,1427,4972.18
2004,722225,3035,12240.29
2004,722230,1231,5686.68
2004,722235,777,3085.58
2004,722305,2017,5813.25
2004,722310,1414,4512.48
2004,722315,4590,13184.2
2004,722320,4917,15997.72
2004,722325,1730,5577.21
2004,722330,2143,6091.78
2004,722405,161,427.56
2004,722410,589,1844.87
2004,722415,5688,28615.37
2004,723105,120,307.63
2004,723110,319,1018.71
2004,723115,315,904.8
2004,723120,2498,13747.18
2004,723125,2473,10219.09
2004,723205,1300,5415.9
2004,723210,485,1318.04
2004,723215,6832,22339.58
2004,723220,924,2625.04
2004,723225,1275,3936.87
2004,723230,303,1277.25
2004,723235,1778,5378.95
2004,723240,131,313.88
2004,723305,838,2364.19
2004,723310,6436,17520.17
2004,723315,14914,46134.49
2004,723320,14514,59687.72
2004,723325,780,2246.96
2004,723330,16762,50564.31
2004,724105,1096,3217.93
2004,724110,40661,141084.03
2004,724115,10528,46357.48
2004,724120,29,112.9
2004,724125,101,427.97
2004,724130,1294,6290.56
2004,724135,182,779.7
2004,724205,30709,89045.38
2004,724210,1379,4569.97
2004,724215,451,1441.85
2004,724220,14331,31967.71
2004,724225,458,2106.28
2004,724230,547,1069.13
2004,724305,2103,7659.55
2004,724310,3339,11692.9
2004,724315,102390,397313.99
2004,724320,2873,11537.01
2004,724325,8371,35407.73
2004,724405,2447,9360.99
2004,724410,22278,100783.79
2004,724415,7514,23992.28
2004,724420,2430,13894.49
2004,724425,503,2130.5
2004,724430,1489,14300.02
2004,724435,9129,34942.74
2004,724440,42466,109899.12
2004,724505,2321,6877.47
2004,724510,15489,53005.58
2004,724515,22749,78624.53
2004,724605,193,579.08
2004,724610,831,2658.06
2004,725005,2150,8622.8
2004,725010,31156,122261.68
2004,725015,3395,12329.96
2004,725020,1627,5600.49
2004,725025,277,871.38
2004,725105,25727,98471.68
2004,725205,22520,91727.2
2004,725210,801,2505.08
2004,725215,291,981.79
2004,725220,258,1145.15
2004,725225,2069,7593.44
2004,725305,954,3427.69
2004,725310,3892,14047.54
2004,725315,115,236.28
2004,725320,203,926.3
2004,725405,253,754.23
2004,725410,368,1334.39
2004,725415,3667,17419.51
2004,725420,575,2199.94
2004,725505,28319,167416.73
2004,725510,1467,5235.54
2004,725605,1151,10734.55
2004,725610,29,130.11
2004,725705,5936,18929.27
2004,730105,5772,53527.81
2004,731105,1938,5510.48
2004,731110,6227,14774.39
2004,731115,2016,5922.54
2004,731120,8656,25748.23
2004,731125,3152,9586.79
2004,731130,1319,3776.73
2004,731135,18770,50048.99
2004,731140,533,1313
2004,731145,1268,4595.5
2004,731150,35904,95841.55
2004,731155,900,2262.8
2004,731160,4012,9215.03
2004,731165,1228,3136.92
2004,731170,3202,10969.09
2004,731175,5687,13830.37
2004,731180,13258,37780.48
2004,731205,1702,4496.88
2004,731305,4406,10008.84
2004,731310,597,1180.4
2004,731315,1016,1962.37
2004,731320,18975,43962.5
2004,731325,2450,6552.46
2004,731330,133,389.16
2004,732105,14443,60887.95
2004,732110,8958,21960.11
2004,732115,1603,3415.58
2004,732120,22648,145524.31
2004,732125,899,2233.1
2004,732130,4671,11367.53
2004,732135,2845,7634.01
2004,740105,574,5036.7
2004,740110,93,428.35
2004,741105,3739,16388.67
2004,741110,1870,4376.32
2004,741115,2391,8536.47
2004,741120,187,631.02
2004,741125,1204,3275.46
2004,742105,57,164.48
2004,742110,76,182.28
2004,742115,691,1761.94
